uid,file_name,x0,y0,x1,y1,family,genus,species
12754,A000068_R.avi.64392.png,913,734,1084,848,Siganidae,Siganus,argenteus
12755,A000068_L.avi.71759.png,752,923,875,1005,Chaetodontidae,Chaetodon,kleinii
12761,A000068_L.avi.19741.png,288,201,372,298,Labridae,Cirrhilabrus,randalli
12762,A000068_R.avi.19268.png,4,199,158,301,Labridae,Cirrhilabrus,randalli
12763,A000068_L.avi.21484.png,799,419,848,505,Labridae,Cirrhilabrus,temminckii
12765,A000068_L.avi.64621.png,1111,766,1289,903,Lethrinidae,Lethrinus,rubrioperculatus
12767,A000068_L.avi.37926.png,176,693,350,809,Nemipteridae,Scolopsis,xenochrous
12768,A000068_R.avi.37432.png,612,615,755,710,Nemipteridae,Scolopsis,xenochrous
12769,A000069_L.avi.8028.png,752,0,1132,246,Acanthuridae,Naso,hexacanthus
12770,A000069_R.avi.8261.png,1018,0,1416,200,Acanthuridae,Naso,hexacanthus
12771,A000069_L.avi.8059.png,750,151,1002,318,Acanthuridae,Naso,hexacanthus
12772,A000069_R.avi.8292.png,1224,106,1470,270,Acanthuridae,Naso,hexacanthus
12773,A000069_L.avi.8071.png,228,108,528,326,Acanthuridae,Naso,hexacanthus
12774,A000069_R.avi.8304.png,714,131,991,316,Acanthuridae,Naso,hexacanthus
12775,A000069_L.avi.8071.png,978,0,1401,280,Acanthuridae,Naso,hexacanthus
12776,A000069_R.avi.8304.png,1237,0,1727,218,Acanthuridae,Naso,hexacanthus
12777,A000069_L.avi.8086.png,33,299,454,580,Acanthuridae,Naso,hexacanthus
12778,A000069_R.avi.8319.png,482,321,822,548,Acanthuridae,Naso,hexacanthus
12779,A000069_L.avi.8088.png,315,163,612,361,Acanthuridae,Naso,caesius
12780,A000069_R.avi.8321.png,752,164,1032,351,Acanthuridae,Naso,caesius
12781,A000069_L.avi.8088.png,676,183,958,371,Acanthuridae,Naso,caesius
12782,A000069_R.avi.8321.png,1002,136,1322,349,Acanthuridae,Naso,caesius
12783,A000069_L.avi.8099.png,1120,78,1434,287,Acanthuridae,Naso,hexacanthus
12784,A000069_R.avi.8332.png,1533,0,1915,213,Acanthuridae,Naso,hexacanthus
12785,A000069_L.avi.8127.png,333,78,629,276,Acanthuridae,Naso,hexacanthus
12786,A000069_R.avi.8360.png,831,84,1085,254,Acanthuridae,Naso,hexacanthus
12787,A000069_L.avi.8151.png,896,223,1233,449,Acanthuridae,Naso,hexacanthus
12788,A000069_R.avi.8384.png,1280,151,1664,407,Acanthuridae,Naso,hexacanthus
12789,A000069_L.avi.8997.png,717,747,990,928,Balistidae,Sufflamen,fraenatum
12793,A000069_L.avi.9207.png,1526,838,1626,905,Labridae,Labroides,dimidiatus
12794,A000069_R.avi.9440.png,1674,841,1793,921,Labridae,Labroides,dimidiatus
12796,A000069_R.avi.9778.png,1443,687,1652,827,Balistidae,Sufflamen,fraenatum
12797,A000069_L.avi.9736.png,230,679,491,853,Serranidae,Variola,albimarginata
12798,A000069_R.avi.9969.png,601,626,874,808,Serranidae,Variola,albimarginata
12799,A000069_L.avi.10445.png,938,528,1066,613,Balistidae,Sufflamen,chrysopterum
12800,A000069_R.avi.10678.png,1447,488,1586,581,Balistidae,Sufflamen,chrysopterum
12801,A000069_L.avi.10517.png,184,481,298,557,Acanthuridae,Acanthurus,olivaceus
12802,A000069_R.avi.10750.png,820,467,925,537,Acanthuridae,Acanthurus,olivaceus
12803,A000069_L.avi.10529.png,152,675,372,821,Acanthuridae,Acanthurus,olivaceus
12804,A000069_R.avi.10762.png,560,643,737,761,Acanthuridae,Acanthurus,olivaceus
12805,A000069_L.avi.10581.png,1294,683,1422,768,Balistidae,Sufflamen,chrysopterum
12806,A000069_R.avi.10814.png,1739,667,1865,751,Balistidae,Sufflamen,chrysopterum
12807,A000069_L.avi.13074.png,827,125,998,240,Balistidae,Pseudobalistes,flavimarginatus
12808,A000069_R.avi.13307.png,1441,55,1638,186,Balistidae,Pseudobalistes,flavimarginatus
12809,A000069_L.avi.13788.png,366,453,559,582,Siganidae,Siganus,argenteus
12811,A000069_L.avi.14377.png,1084,652,1288,788,Acanthuridae,Acanthurus,grammoptilus
12812,A000069_R.avi.14610.png,1417,617,1655,776,Acanthuridae,Acanthurus,grammoptilus
12813,A000069_L.avi.14406.png,1017,535,1237,682,Acanthuridae,Acanthurus,grammoptilus
12814,A000069_R.avi.14639.png,1273,505,1500,657,Acanthuridae,Acanthurus,grammoptilus
12815,A000069_L.avi.14447.png,884,506,1096,647,Acanthuridae,Acanthurus,grammoptilus
12816,A000069_R.avi.14680.png,1195,461,1435,621,Acanthuridae,Acanthurus,grammoptilus
12817,A000069_L.avi.14447.png,1222,615,1448,765,Acanthuridae,Acanthurus,grammoptilus
12818,A000069_R.avi.14680.png,1518,574,1793,758,Acanthuridae,Acanthurus,grammoptilus
12821,A000069_L.avi.14510.png,1123,640,1327,776,Acanthuridae,Acanthurus,grammoptilus
12822,A000069_R.avi.14743.png,1491,611,1709,757,Acanthuridae,Acanthurus,grammoptilus
12823,A000069_L.avi.14553.png,1240,489,1462,638,Acanthuridae,Acanthurus,grammoptilus
12825,A000069_L.avi.14553.png,1261,663,1464,799,Acanthuridae,Acanthurus,grammoptilus
12827,A000069_L.avi.14623.png,424,508,608,631,Lethrinidae,Lethrinus,rubrioperculatus
12828,A000069_R.avi.14856.png,880,482,1064,605,Lethrinidae,Lethrinus,rubrioperculatus
12829,A000069_L.avi.14746.png,662,490,836,606,Lethrinidae,Lethrinus,rubrioperculatus
12831,A000069_L.avi.14774.png,1037,471,1231,600,Acanthuridae,Acanthurus,grammoptilus
12832,A000069_R.avi.15007.png,1424,428,1634,567,Acanthuridae,Acanthurus,grammoptilus
12833,A000069_L.avi.14838.png,443,480,644,614,Acanthuridae,Acanthurus,grammoptilus
12834,A000069_R.avi.15071.png,768,455,950,577,Acanthuridae,Acanthurus,grammoptilus
12835,A000069_L.avi.19216.png,931,336,1162,489,Acanthuridae,Naso,vlamingii
12837,A000069_L.avi.20609.png,-24,711,351,962,Lethrinidae,Lethrinus,atkinsoni
12838,A000069_R.avi.20842.png,323,670,613,863,Lethrinidae,Lethrinus,atkinsoni
12839,A000069_L.avi.22147.png,833,711,906,774,Labridae,Cirrhilabrus,temminckii
12840,A000069_R.avi.22380.png,1110,689,1187,741,Labridae,Cirrhilabrus,temminckii
12841,A000069_L.avi.22148.png,1057,714,1120,785,Labridae,Cirrhilabrus,temminckii
12842,A000069_R.avi.22381.png,1382,690,1452,757,Labridae,Cirrhilabrus,temminckii
12844,A000069_R.avi.22388.png,1045,875,1135,935,Labridae,Cirrhilabrus,temminckii
12846,A000069_R.avi.22388.png,1050,903,1146,967,Labridae,Cirrhilabrus,temminckii
12847,A000069_L.avi.22170.png,1417,929,1529,1004,Labridae,Cirrhilabrus,temminckii
12849,A000069_L.avi.22170.png,661,676,755,739,Labridae,Cirrhilabrus,temminckii
12851,A000069_L.avi.22173.png,1158,652,1258,719,Labridae,Cirrhilabrus,temminckii
12852,A000069_R.avi.22406.png,1566,619,1668,687,Labridae,Cirrhilabrus,temminckii
12853,A000069_L.avi.22202.png,1448,710,1543,773,Labridae,Cirrhilabrus,temminckii
12854,A000069_R.avi.22435.png,1839,701,1925,758,Labridae,Cirrhilabrus,temminckii
12855,A000069_L.avi.22202.png,1421,724,1524,794,Labridae,Cirrhilabrus,temminckii
12856,A000069_R.avi.22435.png,1740,718,1843,787,Labridae,Cirrhilabrus,temminckii
12857,A000069_L.avi.22212.png,804,746,902,811,Labridae,Cirrhilabrus,temminckii
12858,A000069_R.avi.22445.png,1106,713,1196,773,Labridae,Cirrhilabrus,temminckii
12859,A000069_L.avi.22236.png,1047,746,1140,808,Labridae,Cirrhilabrus,temminckii
12860,A000069_R.avi.22469.png,1248,717,1346,782,Labridae,Cirrhilabrus,temminckii
12862,A000069_R.avi.22506.png,1578,819,1680,887,Labridae,Cirrhilabrus,temminckii
12864,A000069_R.avi.30042.png,998,394,1162,503,Acanthuridae,Naso,lituratus
12865,A000069_L.avi.29929.png,130,329,346,473,Acanthuridae,Naso,lituratus
12866,A000069_R.avi.30162.png,492,332,695,467,Acanthuridae,Naso,lituratus
12867,A000069_L.avi.34758.png,499,444,1034,801,Carangidae,Carangoides,fulvoguttatus
12869,A000069_L.avi.34758.png,884,341,1367,663,Carangidae,Carangoides,fulvoguttatus
12871,A000069_L.avi.34795.png,680,238,1397,716,Carangidae,Carangoides,fulvoguttatus
12873,A000069_L.avi.34886.png,1046,98,1444,363,Carangidae,Carangoides,fulvoguttatus
12874,A000069_R.avi.35119.png,1315,0,1813,310,Carangidae,Carangoides,fulvoguttatus
12875,A000069_L.avi.36595.png,823,560,1113,754,Carangidae,Carangoides,orthogrammus
12876,A000069_R.avi.36828.png,1238,529,1534,727,Carangidae,Carangoides,orthogrammus
12877,A000069_L.avi.36642.png,701,635,984,823,Carangidae,Carangoides,orthogrammus
12879,A000069_L.avi.38377.png,445,543,950,879,Lethrinidae,Lethrinus,microdon
12880,A000069_R.avi.38610.png,615,493,1161,857,Lethrinidae,Lethrinus,microdon
12881,A000069_L.avi.43940.png,1050,645,1204,748,Balistidae,Odonus,niger
12882,A000069_R.avi.44173.png,1430,619,1590,725,Balistidae,Odonus,niger
12883,A000069_L.avi.43947.png,1341,698,1517,816,Balistidae,Odonus,niger
12886,A000069_R.avi.44199.png,1609,644,1778,757,Balistidae,Odonus,niger
12887,A000069_L.avi.43976.png,1002,612,1137,713,Balistidae,Odonus,niger
12888,A000069_R.avi.44209.png,1409,579,1546,684,Balistidae,Odonus,niger
12889,A000069_L.avi.43988.png,972,248,1095,330,Balistidae,Odonus,niger
12890,A000069_R.avi.44221.png,1513,181,1660,279,Balistidae,Odonus,niger
12891,A000069_L.avi.43996.png,762,356,894,444,Balistidae,Odonus,niger
12892,A000069_R.avi.44229.png,1288,310,1438,410,Balistidae,Odonus,niger
12893,A000069_L.avi.43996.png,606,410,740,502,Balistidae,Odonus,niger
12894,A000069_R.avi.44229.png,1070,376,1187,474,Balistidae,Odonus,niger
12895,A000069_L.avi.45789.png,592,212,750,342,Scaridae,Scarus,rubroviolaceus
12896,A000069_R.avi.46022.png,1123,189,1288,301,Scaridae,Scarus,rubroviolaceus
12897,A000069_L.avi.45789.png,579,30,819,191,Scaridae,Scarus,rubroviolaceus
12898,A000069_R.avi.46022.png,1063,8,1301,167,Scaridae,Scarus,rubroviolaceus
12899,A000069_L.avi.45941.png,699,308,904,445,Scaridae,Scarus,rubroviolaceus
12900,A000069_R.avi.46174.png,1307,274,1509,408,Scaridae,Scarus,rubroviolaceus
12902,A000069_R.avi.49526.png,1051,401,1753,869,Carcharhinidae,Triaenodon,obesus
12903,A000069_L.avi.50098.png,1215,239,1484,421,Carangidae,Carangoides,gymnostethus
12904,A000069_R.avi.50331.png,1594,123,1834,363,Carangidae,Carangoides,gymnostethus
12907,A000069_L.avi.52715.png,799,542,926,626,Pomacanthidae,Pomacanthus,imperator
12908,A000069_R.avi.52948.png,1386,510,1514,595,Pomacanthidae,Pomacanthus,imperator
12913,A000069_L.avi.77760.png,405,387,517,462,Serranidae,Aethaloperca,rogaa
12914,A000069_R.avi.77993.png,1098,370,1205,442,Serranidae,Aethaloperca,rogaa
12915,A000069_L.avi.81756.png,1044,313,1262,459,Echeneidae,Echeneis,naucrates
12916,A000069_R.avi.81989.png,1353,259,1575,407,Echeneidae,Echeneis,naucrates
12917,A000069_L.avi.81756.png,1185,410,1386,544,Echeneidae,Echeneis,naucrates
12918,A000069_R.avi.81989.png,1378,335,1663,525,Echeneidae,Echeneis,naucrates
12919,A000069_L.avi.81757.png,797,469,1096,669,Echeneidae,Echeneis,naucrates
12920,A000069_R.avi.81990.png,1105,437,1398,632,Echeneidae,Echeneis,naucrates
12922,A000069_R.avi.82810.png,367,134,717,368,Carangidae,Carangoides,ferdau
12925,A000069_L.avi.8072.png,1336,283,1612,467,Acanthuridae,Naso,hexacanthus
12926,A000069_R.avi.8305.png,1556,180,1929,429,Acanthuridae,Naso,hexacanthus
12927,A000069_L.avi.8135.png,1007,262,1278,442,Acanthuridae,Naso,hexacanthus
12928,A000069_R.avi.8368.png,1394,169,1747,404,Acanthuridae,Naso,hexacanthus
12929,A000069_L.avi.8242.png,1387,924,1473,982,Pomacentridae,Pomacentrus,coelestis
12930,A000069_R.avi.8475.png,1612,942,1697,998,Pomacentridae,Pomacentrus,coelestis
12939,A000069_L.avi.14510.png,1152,557,1340,682,Acanthuridae,Acanthurus,grammoptilus
12940,A000069_R.avi.14743.png,1497,518,1706,657,Acanthuridae,Acanthurus,grammoptilus
12941,A000069_L.avi.14623.png,605,564,785,683,Lethrinidae,Lethrinus,rubrioperculatus
12942,A000069_R.avi.14856.png,1037,533,1233,664,Lethrinidae,Lethrinus,rubrioperculatus
12944,A000069_R.avi.18769.png,1418,274,1677,447,Acanthuridae,Naso,unicornis
12945,A000069_L.avi.22148.png,1075,750,1142,809,Labridae,Cirrhilabrus,temminckii
12946,A000069_R.avi.22381.png,1444,729,1520,785,Labridae,Cirrhilabrus,temminckii
12948,A000069_R.avi.22402.png,1516,794,1582,862,Labridae,Cirrhilabrus,temminckii
12949,A000069_L.avi.22170.png,966,665,1051,722,Labridae,Cirrhilabrus,temminckii
12951,A000069_L.avi.22170.png,1182,654,1278,718,Labridae,Cirrhilabrus,temminckii
12953,A000069_L.avi.22202.png,1087,648,1181,710,Labridae,Cirrhilabrus,temminckii
12954,A000069_R.avi.22435.png,1456,623,1551,686,Labridae,Cirrhilabrus,temminckii
12955,A000069_L.avi.34795.png,239,0,1164,586,Carangidae,Carangoides,fulvoguttatus
12957,A000069_L.avi.34795.png,835,458,1486,892,Carangidae,Carangoides,fulvoguttatus
12959,A000069_L.avi.38352.png,893,222,1143,389,Lethrinidae,Lethrinus,microdon
12960,A000069_R.avi.38585.png,1444,145,1736,340,Lethrinidae,Lethrinus,microdon
12961,A000069_L.avi.8028.png,1371,915,1464,977,Pomacentridae,Pomacentrus,coelestis
12962,A000069_R.avi.8261.png,1671,932,1762,992,Pomacentridae,Pomacentrus,coelestis
12963,A000069_L.avi.8053.png,660,230,1082,511,Acanthuridae,Naso,hexacanthus
12964,A000069_R.avi.8286.png,969,200,1365,464,Acanthuridae,Naso,hexacanthus
12965,A000069_L.avi.8053.png,1011,260,1484,575,Acanthuridae,Naso,hexacanthus
12966,A000069_R.avi.8286.png,1234,203,1713,522,Acanthuridae,Naso,hexacanthus
12967,A000069_L.avi.14447.png,1114,703,1284,815,Acanthuridae,Acanthurus,grammoptilus
12968,A000069_R.avi.14680.png,1409,668,1616,806,Acanthuridae,Acanthurus,grammoptilus
12969,A000069_L.avi.20723.png,788,686,1032,849,Lethrinidae,Lethrinus,atkinsoni
12970,A000069_R.avi.20956.png,1089,664,1323,820,Lethrinidae,Lethrinus,atkinsoni
12971,A000069_L.avi.21265.png,846,562,1073,713,Lethrinidae,Lethrinus,atkinsoni
12972,A000069_R.avi.21498.png,1142,513,1405,689,Lethrinidae,Lethrinus,atkinsoni
12974,A000069_R.avi.22506.png,1666,839,1763,904,Labridae,Cirrhilabrus,temminckii
12975,A000069_L.avi.22170.png,810,719,892,774,Labridae,Cirrhilabrus,temminckii
12977,A000069_L.avi.49198.png,608,576,1194,966,Carcharhinidae,Triaenodon,obesus
12978,A000069_R.avi.49431.png,905,527,1566,968,Carcharhinidae,Triaenodon,obesus
12979,A000069_L.avi.54236.png,461,204,900,497,Carangidae,Caranx,melampygus
12980,A000069_R.avi.54469.png,113,147,688,530,Carangidae,Caranx,melampygus
12981,A000069_L.avi.78332.png,1077,387,1198,468,Serranidae,Aethaloperca,rogaa
12982,A000069_R.avi.78565.png,1793,323,1927,412,Serranidae,Aethaloperca,rogaa
12984,A000070_R.avi.6271.png,1491,192,1685,321,Scaridae,Scarus,rivulatus
12986,A000070_R.avi.6271.png,1133,63,1306,178,Scaridae,Scarus,rivulatus
12987,A000070_L.avi.6806.png,766,106,954,231,Acanthuridae,Acanthurus,nigricauda
12988,A000070_R.avi.6570.png,1069,159,1251,280,Acanthuridae,Acanthurus,nigricauda
12989,A000070_L.avi.6853.png,1428,261,1596,372,Acanthuridae,Acanthurus,olivaceus
12991,A000070_L.avi.8325.png,860,542,949,601,Labridae,Halichoeres,nebulosus
12993,A000070_L.avi.8360.png,455,330,552,395,Labridae,Cirrhilabrus,temminckii
12995,A000070_L.avi.8360.png,232,254,338,325,Labridae,Cirrhilabrus,temminckii
12999,A000070_L.avi.8423.png,581,539,671,599,Labridae,Cirrhilabrus,temminckii
13000,A000070_R.avi.8187.png,730,579,815,636,Labridae,Cirrhilabrus,temminckii
13001,A000070_L.avi.8424.png,369,301,454,358,Labridae,Cirrhilabrus,temminckii
13003,A000070_L.avi.8424.png,566,278,657,339,Labridae,Cirrhilabrus,temminckii
13005,A000070_L.avi.8424.png,654,169,745,230,Labridae,Cirrhilabrus,temminckii
13007,A000070_L.avi.8424.png,644,450,738,512,Labridae,Cirrhilabrus,temminckii
13009,A000070_L.avi.8424.png,414,205,507,267,Labridae,Cirrhilabrus,temminckii
13011,A000070_L.avi.8426.png,1109,464,1209,531,Labridae,Cirrhilabrus,temminckii
13012,A000070_R.avi.8190.png,1224,515,1324,582,Labridae,Cirrhilabrus,temminckii
13013,A000070_L.avi.8966.png,93,237,286,365,Labridae,Coris,gaimard
13014,A000070_R.avi.8730.png,502,318,664,426,Labridae,Coris,gaimard
13015,A000070_L.avi.10536.png,359,720,542,843,Pinguipedidae,Parapercis,clathrata
13016,A000070_R.avi.10300.png,325,727,514,852,Pinguipedidae,Parapercis,clathrata
13017,A000070_L.avi.10802.png,325,52,482,157,Scaridae,Scarus,rubroviolaceus
13019,A000070_L.avi.10948.png,348,206,434,316,Scaridae,Scarus,schlegeli
13020,A000070_R.avi.10712.png,877,274,947,377,Scaridae,Scarus,schlegeli
13021,A000070_L.avi.10948.png,283,112,356,230,Scaridae,Scarus,schlegeli
13022,A000070_R.avi.10712.png,814,193,865,306,Scaridae,Scarus,schlegeli
13023,A000070_L.avi.11006.png,115,113,233,207,Scaridae,Scarus,schlegeli
13024,A000070_R.avi.10770.png,704,206,794,291,Scaridae,Scarus,schlegeli
13025,A000070_L.avi.11081.png,100,126,232,215,Scaridae,Scarus,schlegeli
13028,A000070_R.avi.10903.png,589,298,703,375,Scaridae,Scarus,schlegeli
13029,A000070_L.avi.15962.png,1234,380,1382,479,Mullidae,Parupeneus,multifasciatus
13030,A000070_R.avi.15726.png,1426,440,1561,529,Mullidae,Parupeneus,multifasciatus
13031,A000070_L.avi.24642.png,1250,253,1494,415,Lutjanidae,Lutjanus,bohar
13032,A000070_R.avi.24406.png,1401,277,1693,472,Lutjanidae,Lutjanus,bohar
13033,A000070_L.avi.26606.png,899,404,1194,600,Serranidae,Variola,albimarginata
13034,A000070_R.avi.26370.png,1063,444,1378,655,Serranidae,Variola,albimarginata
13035,A000070_L.avi.26659.png,812,174,1002,301,Scaridae,Chlorurus,capistratoides
13036,A000070_R.avi.26423.png,1154,222,1336,343,Scaridae,Chlorurus,capistratoides
13037,A000070_L.avi.31704.png,469,213,632,322,Labridae,Hologymnosus,doliatus
13038,A000070_R.avi.31468.png,904,282,1045,376,Labridae,Hologymnosus,doliatus
13039,A000070_L.avi.39219.png,935,46,1192,217,Lethrinidae,Lethrinus,olivaceus
13040,A000070_R.avi.38983.png,1392,73,1673,260,Lethrinidae,Lethrinus,olivaceus
13042,A000070_R.avi.39460.png,1370,0,1895,288,Carangidae,Caranx,melampygus
13043,A000070_L.avi.45389.png,866,414,1168,774,Lutjanidae,Lutjanus,gibbus
13044,A000070_R.avi.45153.png,588,470,915,824,Lutjanidae,Lutjanus,gibbus
13045,A000070_L.avi.45414.png,913,440,1327,717,Lutjanidae,Lutjanus,gibbus
13047,A000070_L.avi.45623.png,570,152,761,279,Acanthuridae,Naso,vlamingii
13048,A000070_R.avi.45387.png,1074,209,1260,333,Acanthuridae,Naso,vlamingii
13051,A000070_L.avi.51973.png,1027,69,1224,201,Chaetodontidae,Chaetodon,lunula
13052,A000070_R.avi.51737.png,1158,112,1358,246,Chaetodontidae,Chaetodon,lunula
13053,A000070_L.avi.51973.png,1452,259,1657,396,Chaetodontidae,Chaetodon,lunula
13054,A000070_R.avi.51737.png,1565,300,1770,437,Chaetodontidae,Chaetodon,lunula
13055,A000070_L.avi.57711.png,467,0,1139,429,Fistulariidae,Fistularia,commersonii
13056,A000070_R.avi.57475.png,760,94,1272,436,Fistulariidae,Fistularia,commersonii
13057,A000070_L.avi.61821.png,686,229,989,432,Lethrinidae,Lethrinus,atkinsoni
13059,A000070_L.avi.61905.png,84,303,375,497,Lethrinidae,Lethrinus,atkinsoni
13061,A000070_L.avi.61905.png,1068,280,1448,534,Lethrinidae,Lethrinus,atkinsoni
13064,A000070_R.avi.61689.png,542,80,794,248,Lethrinidae,Lethrinus,atkinsoni
13065,A000070_L.avi.61946.png,1295,641,1697,909,Lethrinidae,Lethrinus,atkinsoni
13066,A000070_R.avi.61710.png,981,723,1370,981,Lethrinidae,Lethrinus,atkinsoni
13067,A000070_L.avi.61996.png,662,643,1010,875,Lethrinidae,Lethrinus,atkinsoni
13068,A000070_R.avi.61760.png,470,678,806,902,Lethrinidae,Lethrinus,atkinsoni
13069,A000070_L.avi.62000.png,134,569,444,776,Lethrinidae,Lethrinus,atkinsoni
13070,A000070_R.avi.61764.png,103,581,411,787,Lethrinidae,Lethrinus,atkinsoni
13071,A000070_L.avi.62076.png,1069,608,1474,878,Lethrinidae,Lethrinus,atkinsoni
13072,A000070_R.avi.61840.png,747,694,1069,909,Lethrinidae,Lethrinus,atkinsoni
13073,A000070_L.avi.62110.png,471,497,761,690,Lethrinidae,Lethrinus,atkinsoni
13074,A000070_R.avi.61874.png,438,525,746,730,Lethrinidae,Lethrinus,atkinsoni
13079,A000070_L.avi.65328.png,1038,200,1197,306,Acanthuridae,Acanthurus,leucocheilus
13080,A000070_R.avi.65092.png,1357,243,1503,340,Acanthuridae,Acanthurus,leucocheilus
13081,A000070_L.avi.72698.png,1622,322,1699,374,Pomacentridae,Pomacentrus,coelestis
13082,A000070_R.avi.72462.png,1761,369,1847,427,Pomacentridae,Pomacentrus,coelestis
13083,A000070_L.avi.76323.png,736,0,1251,313,Carangidae,Elagatis,bipinnulata
13084,A000070_R.avi.76087.png,979,37,1449,351,Carangidae,Elagatis,bipinnulata
13085,A000070_L.avi.81138.png,252,461,373,541,Labridae,Thalassoma,amblycephalum
13086,A000070_R.avi.80902.png,404,507,514,580,Labridae,Thalassoma,amblycephalum
13087,A000070_L.avi.81139.png,181,517,315,606,Labridae,Thalassoma,amblycephalum
13088,A000070_R.avi.80903.png,322,555,445,637,Labridae,Thalassoma,amblycephalum
13089,A000070_L.avi.81141.png,236,572,391,675,Labridae,Thalassoma,amblycephalum
13090,A000070_R.avi.80905.png,385,603,525,697,Labridae,Thalassoma,amblycephalum
13091,A000070_L.avi.81143.png,737,425,865,510,Labridae,Thalassoma,amblycephalum
13092,A000070_R.avi.80907.png,802,474,927,557,Labridae,Thalassoma,amblycephalum
13094,A000070_R.avi.80925.png,467,360,570,428,Labridae,Thalassoma,amblycephalum
13095,A000070_L.avi.81450.png,111,224,251,317,Balistidae,Sufflamen,chrysopterum
13096,A000070_R.avi.81214.png,585,305,701,382,Balistidae,Sufflamen,chrysopterum
13097,A000070_L.avi.83942.png,1360,263,1545,386,Balistidae,Odonus,niger
13098,A000070_R.avi.83706.png,1480,283,1713,438,Balistidae,Odonus,niger
13099,A000070_L.avi.83983.png,1110,392,1267,496,Balistidae,Odonus,niger
